calm|The music is not in the notes, but in the silence between. 
happy|The secret of happiness is to admire without desiring.
sad|Every time I start trusting someone,they show me why I shouldn't.
calm|The best portion of a good man's life is his little, nameless, unremembered acts of kindness and of love.
calm|TRUST is like a paper, once it's crumpled it can't be perfect AGAIN.
angry|I will not delete you or block you. I am keeping you there so you will be able to see how happy I'm without you.
calm|Its not stress that kills us, it is our REACTION to it.
calm|Do not ever get agitated by provoking thoughts and actions. Always keep your calm. This will shame the alien. 
calm|The right word may be effective, but no word was ever as effective as a rightly timed pause. 
calm|I love food and sleep. If I give you a bit of food or text you all night, that means something.
sad|Your heart is the most precious part of you, never donate it to someone who doesn't appreciate it.
sad|Do you know the feeling, when your heart is so hurt, that you could feel the blood dripping?
calm|If you want PEACE OF MIND stop fighting with your thoughts.
angry|Anger is our natural defense against pain. So when I say, I hate you ' it really means you hurt me.
angry|Some people need to open their small minds instead of their big mouths.
happy|To be happy does not only mean acquire happiness but also to feel it.
happy|One of the sanest, surest and most generous joys of life comes from being happy over the good fortunes of others
calm|In a war og Ego The looser always wins
happy|No matter how busy you get, try to stop for a minute and smile.
sad|It hurts when you have someone in your heart but can't have in your arms.
sad|It hurts too much so I don't want to talk about it
sad|life's so shit it makes wot comes out the dog's ass look good!
angry|I'm proud of my heart. It's been played, stabbed, cheated, burned and broken. But somehow still works.
angry|Be careful with your words. Once they are said, they can be only forgiven, not forgotten.
calm|Love is much like a wild rose, beautiful and calm, but willing to draw blood in its defense.
calm|We don't meet people by accident. They are meant to cross our path for a reason.
happy|Just because you're not in a relationship, that doesn't mean you shouldn't be happy being single. Sometimes, independence is a good thing.
happy|I've got nothing to do today but smile.
sad|I never stopped loving you, I just stopped showing it
angry|People like you are the reason people like me take pills.
sad|I think I'm afraid of being happy because whenever I get too happy something bad always happens.
angry|There's a time to be a nice person and there's a time to say, enough is enough.
sad|Make the most beautiful Mistakes, mine is you.
sad|The most painful goodbye's are those which were never said and never explained.
happy|Don't cry because it's over, smile because it happened.
sad|They say a person needs just three things to be truly happy in this world: someone to love, something to do, and something to hope for.
calm|Stop trying to fit in, you were born to stand out.
sad|Worrying works! 90% of the things I worry about never happen.
happy|Being happy doesn't mean you're perfect. It just means you've decided to look beyond the imperfections.
happy|Keep your chin up and don't forget to smile. Don't forget how beautiful you are, inside and out.
calm|Keep a cool surface. Calm. Detached. As inside a part of you has been shattered. 
happy|There are hundreds of thousands of different languages all around the world, but a smile speaks a universal language that we can all understand.
sad|This is the problem with getting attached to someone. When they leave, you just feel lost.
calm|As we must account for every idle word, so must we account for every idle silence. 
sad|I'm not afraid to fall in LOVE, I'm afraid to fall for a wrong person again.
sad|Don't do something permanently stupid just because you are temporarily upset.
calm|Experience teaches us that silence terrifies people the most. 
happy|Thinks friends are like flowers - and is pretty happy with the beautiful bunch in their life!
angry|I don't waste time explaining myself, people only hear what they want to hear
angry|I'm not anti-social. I'm just anti-bullshit.
angry|People who are inconsiderate of your feelings don't deserve a second chance.
happy|Count your age by friends, not years. Count your life by smiles, not tears.
sad|Seven billion people on this planet and I have 2 friends
calm|Patience is the support of weakness; impatience the ruin of strength.
calm|We have no patience with other people's vanity because it is offensive to our own.
angry|Actions speak louder than words. Your words mean nothing to me when your actions are telling me different.
sad|It's sad when someone you know becomes someone you knew.
happy|You like the person if you wish him happiness.
sad|The worst way to love someone is to sit next to them,knowing they don't love you back.
sad|I don't understand why I still cry for you when you don't even think about me
sad|It hurts because it mattered.
happy|Keep smiling. Life is so beautiful and there is so much to smile about.
happy|A smile can be the most beautiful thing in life.
sad|I will never come in Ur life Again..
happy|A laugh is just a smile that has lost control of itself.
sad|The CURE of anything is salt WATER – Sweat, Tear, or the SEA.
angry|Don't put your words in my mouth, I hate the taste of bullshit.
angry|Some things can never be forgotten nor forgiven.
sad|204 countries,805 Islands,7 seas,7+ Billion people and I'm single!!!
sad|Some people are like clouds. When they disappear, it's a brighter day.
sad|I don't think you know what you are doing to me.
happy|For every minute you are angry you lose sixty seconds of happiness.
calm|The most valuable real estate is the space you occupy in other people's heart.
angry|I'm not ignoring you, I'm just waiting for you to to realize your mistake and own up to it. If you can't do that, then there is nothing to say..
sad|The word 'happy' would lose its meaning if it were not balanced by sadness.
angry|I'm trying realllly hard to find a good excuse...oh wait there is no good excuse for cheating in a relationship.
angry|what doesn't kill me makes me stronger and with what I've been through, I'm the strongest fucking bitch you will ever meet.
calm|smile is like electicity and life is like a battery. Whenever you smile the battery gets charged and a beautiful day is activated.
calm|Silence is more eloquent than words. 
happy|Nobody really cares if you're miserable, so you might as well be happy.
angry|Definition of EX: Thanks for the EXperience. Our time has EXpired. Now EXit my life.
angry|Two things to remember, DON'T make decisions when you're angry and DON'T make promises when you're happy..
angry|You have a problem with me. I'm pretty sure a status on Facebook won't fix it.
sad|If we aren't capable of being hurt we aren't capable of feeling joy.
angry|You! ' Off my planet.
sad|Dear Pillow, sorry for the tears.
angry|I sometimes wish that I WASN'T old enough to know better.
calm|God opens doors that no one can close. So look forward and trust in Him!
calm|Sometimes GOD soesn't change your situation Because he is trying to change your HEART.
sad|I remember all those crazy things you said, you left them running through my head. You are always there, you are everywhere. But right now I wish you were here
happy|Real men smile when enemies appear.
happy|Dwell on the beauty of life. Watch the stars, and see yourself running with them.
happy|Stop seeking out the storms and enjoy more fully the sunlight.
sad|Depression is like a war. You either win or die trying.
angry|sometimes hearing the music is just the best way to ignore the world.
sad|Don't stop loving people when you're upset or angry.
sad|If You Left Me Without Any Reason, Don't Come Back With An Excuse.
angry|I will not delete you or block you. I am keeping you there so you will be able to see how happy I'm without you.
calm|Beware the fury of a patient man.
sad|Brain: Be patient. Heart: Until when?
sad|Time does't really Heal the heart.It just makes the heart forget all the pain.
happy|Thinks friends are like flowers – and is pretty happy with the beautiful bunch in their life!
sad|A fake smile can hide a million tears.
angry|You should have two Facebook accounts. One for each face.
sad|She is the kind of girl who is always smiling and loves to laugh
calm|Always trying to cool my sel
angry|Nothing infuriates me more than going to defriend some loser only to find out they've already defriended ME.
angry|Don't test my patience'if I lose my patience you will become patient '
sad|People will usually hurt you in attempt to heal themselves.
happy|You are never fully dressed without a smile.
sad|It is better to be alone than in bad company.
sad|You make me feel like I'm going in spirals, I don't know what to do.
calm|Silence is argument carried out by other means. 
sad|Just because one person's problem is less traumatic than another's doesn't mean they're required to hurt less.
happy|Try to not get jealous of what others have. Just because you see somebody smiling all the time, it does not mean that their life is perfect.
angry|Anger makes you smaller, while forgiveness forces you to grow beyond what you were'
sad|Best way to not get your heart broken, is pretend you don't have one.
happy|The purpose of our lives is to be happy.
sad|Why does life keeps teaching me lessons that I've no desire to learn.
angry|Sometimes I'm just not in the mood to talk.????
sad|Everyone is not replaceable. Be careful who you hurt.
sad|Don't waste your time waiting on someone who wouldn't wait for you.
calm|The strongest of all warriors are these two ' Time and Patience.
sad|The worst feeling ever is when you're crying in silence because you don't want anyone to know you are.
calm|Raise your words, not your voice. It is rain that grows flowers, not thunder.One minute of patience, ten years of peace.
sad|We always thought we'd look back on our tears and laugh, but we never thought we'd look back on our laughter and cry.
sad|Heavy hearts, like heavy clouds in the sky, are best relieved by the letting of a little water.
happy|I am happy for people to talk about my pictures, but I wish devoutly that I was not expected to talk about them myself.
happy|I hope you always find a reason to smile.
happy|Being single doesn't necessarily mean you're available. Sometimes you have to put up a sign that says, "Do Not Disturb" on your heart.
calm|Dear Math, please grow up and solve your own problems, I'm tired of solving them for you.
calm|The ideal of calm exists in a sitting cat. 
happy|I am responsible for my own happiness.
happy|For every minute you are angry, you lose sixty seconds of happiness.
calm|Calmness is the cradle of power. 
angry|I'm in no mood to please anyone.
happy|Many people will laugh, some will make you cry, and very few will make you smile with happy tears in your eyes.
sad|It actually kills me when we don't talk, it kills me when you ignore me, it kills me when you're busy with your life
sad|Sleeping is nice. You forget about everything for a little while.
calm|I often regret that I have spoken; never that I have been silent. 
angry|I might just kill you in your sleep...
happy|Whatever makes you feel bad, leave it. Whatever makes you smile, Keep it.
calm|Happy, calm children learn best. ' Daniel Goleman
happy|My ultimate goal is to end up being happy. Most of the time.
sad|The worst feeling is pretending as if you don't care at all,When in reality that's all you can think of.
sad|I am not happy without you in Life.
angry|Artifical Intelligence is no match for natural stupidity.
calm|Use your voice for kindness, your ears for compassion, your hands for charity, your mind for truth and your heart for love.
calm|Who ever is out of patience is out of possession of their soul.
angry|My life, My choices, My problems, My mistakes, My lessons. Not your business, mind your own problems before you talk about mine.
sad|Dear heart, please stop getting involved in Everything.Your job is just to pump blood,So stick to it.
sad|This is the problem with getting attached to someone. When they leave, you just feel lost.
happy|All the statistics in the world can't measure the warmth of a smile. 
sad|Dying is only one thing to be sad over... Living unhappily is something else.
angry|Don't chat with me when you are bored. Bitch please! I'm not here for your entertainment.
angry|If you don't like me, it's because I don't want you to.
happy|I am happy and content with and within myself.
calm|life becomes sweet in the measure in which we understand others.
angry|Choose people who choose you.
angry|I may look calm, but in my head I've killed you about 5 times.
calm|Choose to be optimistic. It feels better. 
angry|Is getting close to just walking away?
happy|Don't waste a minute not being happy. If one window closes, run to the next window or break down the door.
angry|Did you ever just want to slap the stupid out of someone?
sad|My silence is just an other word for my pain…
angry|Definition of EX: Thanks for the experience. Our time has expired. Now exit my life.
calm|Our lives begin to end the day we become silent about things that matter. 
calm|The Heart is a very good fertilizer; anything we plant-love,hate, fear, hope,revenge,surely grows and bears fruit. We have to decide what to harvest.
happy|Don't fear the enemy that attacks you, but the fake friend that hugs you.
angry|Anger is temporary madness.
happy|Life brings us tears, smiles, and memories. Over time, the tears dry, the smiles will fade, and the memories will last forever.
happy|Be happy with what you have. Be excited about what you want.
angry|Can you see the 'fuck you' in my smile?
angry|Even The Nicest People Have Their Limits.
sad|Truth hurts for a little Time while, but lies hurt for a lifetime…
happy|When a new day begins, dare to smile gratefully. – Steve Maraboli
sad|Worry never robs tomorrow of its sorrow, it only saps today of its joy.
happy|Oftentimes it is the biggest smile that hides the saddest heart.
sad|Tears come from the heart and not from the brain.
happy|Smile because you are the maker of your own destiny.
sad|Just because somebody is strong enough to handle pain doesn't mean they deserve it.
sad|Never give up on someone you cant spend a day not thinking about
happy|Life isn't about finding yourself. Life is about creating yourself
happy|Life's short, forget your problems, be happy, and live your life because you never know if there will be another tomorrow.
calm|Nothing strengthens authority so much as silence. 
sad|The hardest thing to do is watch the one you love, love someone eles
angry|Some friends are like pennies. Two-faced & worthless.
angry|Anger is a feeling that makes your mouth work faster than your mind.
calm|happiness is letting go of what you think your life is supposed to look like and celebrating it for everything that it is.
calm|Persistence. Perfection. Patience. Power. Prioritize your passion. It keeps you sane.
sad|I'm that person everyone replaces after a while.
calm|Control your anger, Alter your thoughts and Delete the memory of the past.
sad|The hottest love has the coldest end.
sad|I was born with an enormous need for affection and a terrible need to give it….
calm|We take a few seconds to hurt someone, but sometimes we take years to say SORRY. I take this opportunity to ask your forgiveness, if I have hurt you knowingly or unknowingly.
happy|It is not how much we have, but how much we enjoy, that makes happiness.
calm|Because you want to keep an air of calm and cool. 
calm|Patience makes a women beautiful in middle age.
happy|Sometimes people have to cry out their tears to make room for a heart full of smiles.
sad|It's sad how people become what they had promised they never will.
angry|If you want to hear the whole truth about yourself, make your neighbor angry.
happy|Find someone who can change your life, and not just your relationship status.
angry|Revenge? Nah, I'm too lazy. I am gonna sit here and let karma fuck you up.
calm|When you fix your thoughts on God, God fixes your thoughts.
happy|To be happy does not only mean acquire happiness but also to feel it.
happy|Rich is the person who's happiness requires no money.
angry|When you stopped believing in me, I did too.
calm|Best Lines about having patience quotes for better life.
sad|Tears are the last gift of TRUE LOVE…..
angry|Even the nicest people have their limits.
calm|As far as I'm concerned, I prefer silent vice to ostentatious virtue. 
sad|Missing someone + No text from them = Worst feeling.
calm|They sicken of the calm who know the storm. 
angry|Don't even think that the reason I'm peaceful is because I don't know how to be violent.
happy|Always try to smile, because your smile can give other people a reason to smile too.
happy|Life is too short to spend time with people who suck the happiness out of you.
angry|Sometimes one middle finger isn't enough to let someone know how you feel. That's why you have two hands.
sad|It's great when two strangers become friends, but its sad when two friends become strangers.
angry|go to hell. i don't need your support????
angry|No matter how well you think you know someone, they will eventually show their true colors.
sad|The best way to mend a broken heart is time and girlfriends.
sad|Cry as I may these tears won't wash you away.
sad|It's hard to move on when memories are pulling you back.
sad|I know my silence and my tears will heal my pain.
calm|Do not allow yourself to be aggravated by someone's anger. Stay calm. 
calm|God always leads us to where we need to be, not where we want to be.
calm|He that can have patience can have what he will.
sad|Ever has it been that love knows not its own depth until the hour of separation.
sad|Sometimes I feel good in ALONE!
angry|If you treat me like a joke, I will leave you like it's funny.
sad|Listen to your heart before you tell him goodbye.
happy|Your smile is as bright as the sun as it rises in the morning to wake up the whole world.
calm|Nothing can dim the light which shines from within.
angry|You think, you are smart, my middle finger is more smarter then you ????
happy|You won't have a happy life if you worry about what others say about you.
happy|It is not how much we have, but how much we enjoy, that makes happiness.
angry|When you stopped believing in me, I did too.
angry|fuck it I'm done, tired of being ridiculed, kicked and stepped on, moving on and not getting close to anyone anymore!
sad|I'Ve Been Sad For Years. Don'T Tell Me It Gets Better.
angry|If someone breaks your heart, just punch them in the face. Seriously. Punch them in face and go get some ice-cream
happy|I am happy with the way things are turning out for me because it is only my hard work and no one else's push.
angry|No matter how long you know someone, they eventually show their true colors.
sad|What do you do when the only one who can make you stop crying is the one who is making you cry?
happy|Smile more than you cry, give more than you take, and love more than you hate.
happy|Love is the master key that opens the gates of happiness.
happy|The happiest is the one who brings happiness to the greatest number of people.
calm|You hate drama? Cool. Stop starting it.
sad|I'm leaving for our own Good, Now i am happy, how about you?
angry|Don't put words in my mouth, I've got plenty to say. Don't tell me how to live my life, I do things my own way.
angry|I don't regret my past. I just regret the time I have wasted with the wrong people.
calm|Don't waste words on people deserve your silence. Sometimes the most powerful thing you can say is nothing at all. Mandy HaleIf there were a little more silence, if we all kept quiet'maybe we could understand something. Federico Fellini
happy|If you see me smiling, it means that I am up to no good. If you see me laughing, then it means that I have already done it.
happy|No matter what people think of you, just smile gracefully and walk away.Keep your smile and leave your worries behind.
angry|I don't care what you say or think about me, I am what I am.
angry|My silence doesn't mean that I quit' It simply means that I don't want to argue with people who just don't want to understand.
calm|The world belongs to the Enthusiast who keeps cool. 
happy|Simply enjoy life and the great pleasures that come with it.
happy|A warm smile is the universal language of kindness.
happy|A smile is happiness that can be found right under your nose.
happy|It is better to forget and smile than to remember and be sad.
sad|It was love at first sight. Until reality struck like lightning and burnt up everything leaving me with nothing but scars.
calm|Just saw the most smartest person when I was in front of the mirror.
calm|There is something terribly wrong with a culture inebriated by noise and gregariousness. 
angry|It simply means that I don't want to argue with people who just don't want to understand ??????
sad|Tears come from the heart and not from the brain.
happy|Keep your head up, stay strong, fake a smile, and move on.
sad|I am more broken than you think…
sad|I don't think you know what you are doing to me..
angry|My silence doesn't mean that I quit... 
sad|Maybe it's true we don't know what we have until we lost it, but maybe it's also true that we don't know what we're missing until we get it ...!!
angry|You know what? Fuck it. I don't care anybody.
angry|It just seems like the past few weeks have been one very long bad day!
sad|Sometimes I think why I'm alive?
calm|Your level of peace is directly related to your level of TRUST in GOD. The more you TRUST GOD, The more peace you will experience.
calm|Only those who have patience to do simple things perfectly ever acquire the skill to do difficult things easily.
sad|The good times of today, are the sad thoughts of tomorrow.
happy|Smile at a stranger. See what happens.
sad|We are not close anymore but i'll be here if you need me
sad|He was the prestigious gift I have ever had …. but I was the game that he played..
sad|No one in this world can take away the loneliness that you gave me.
sad|One Of The Hardest Things To Do.Is To Delete Old Messages Which is sent by the GF.
sad|Never trust those people who don't understand your feelings
calm|Keep calm and believe in yourself 'only'. 
sad|There's a reason why I keep it all inside.
angry|Everything happens for a reason. So don't be surprised when I punch you in the face. Remember, I had a reason!!
calm|Forgiveness does not overlook the dead. It rises above it.
calm|Patience is something you admire in the driver behind you and scorn in the one ahead.
calm|I used to think how lucky she was to have me, but now I realize that's backwards. 
calm|We need silence to be able to touch souls. 
calm|Adopt the pace of nature: her secret is patience
angry|Anger is a feeling that makes your mouth work faster than your mind.
angry|Don't get mad ' Just get even.
calm|Being at peace is the ultimate position of power.
sad|The mind replays what the heart can't delete.
happy|Smile, even when you don't have a reason to.
sad|I am learning to love the sound of my feet walking away from things not meant for me.
calm|Action is the key to success. Take a simple step towards your dreams today.
calm|Keep cool; anger is not an argument. 
sad|Tough times.. I wish I had a choice..
happy|Always remember to smile. You never know who might be watching.
happy|LOVE. HAPPINESS. FRIENDSHIP. Which part of my life are you?
sad|The greater your capacity to love, the greater your capacity to feel the pain.
angry|I will NOT keep calm and you can go fuck yourself.
angry|I'm not unfriend and Block u. I'm keeping u There so, u will be able To see how much I'm Happy without u
sad|Sometimes in life, dark clouds come and hide the sun, but that doesn't mean the sun is really gone!
happy|Open your eyes, look within. Are you happy with the life you are living?
sad|Did I change or did you just stop loving me…
angry|Some things can never be forgotten nor forgiven.
happy|Be happy not because everything is good, but because you can see the good in everything.
calm|I love haters, they keep me motivated.
calm|Infinite patience brings immediate results.
angry|Bullshit might get you to the top, but it won't keep you there.
calm|The human heart has hidden treasures, in secret kept, in silence sealed; the thoughts, the hopes, the dreams, the pleasures, whose charms were broken if revealed. 
sad|Expectation has always been my reason for loss.
happy|The secret of being happy is accepting where you are in life and making the most out of everyday.
happy|A smile may take just a moment, but the memory of that smile can last forever.
happy|On your journey through life, try your best to be nice to others and to smile.
calm|It's calm under the waves in the blue of my oblivion.
happy|The world always looks brighter from behind a smile.
calm|Keep cool and you will command everyone. 
happy|True happiness comes from the heart. 
happy|Everyone has a tendency to look better when they smile.
angry|Anger is a feeling that makes your mouth work faster than your mind.
sad|I preferred walking away than fighting for you not because you were not worth fighting for but because you never asked me to stay…
happy|New year, New feels New chances. Same dreams, Fresh start.
happy|All you need Is one smile to stop a thousand tears.
happy|If you want to make God smile, tell him your plans.
sad|People will never truly understand something until it happens to them.
calm|FORGIVENESS is FREEDOM Freedom to be who you are.
happy|Happiness is Not a feeling… It is a choice….
calm|Take care of your thoughts when you are alone and Take care of your words when you are with people.
sad|Sensitive people suffer more, but they love more and dream more.
sad|Don't cry because it's over, smile because it happened.
angry|Where there is anger, there is always pain underneath.
happy|Behind a person's smile is everything that you will never understand.
angry|When you are angry, your text speed increases by a ridiculous amount.
happy|Be happy for this moment. This moment is your life.
sad|It's sad how people become what they had promised they never will.
angry|When we don't know who to hate, we hate ourselves.
calm|Happiness is not determined by what's happening around you, but rather what's happening inside you.
sad|Sometimes your voice is the medicine to all my diseases.
calm|AwesoME ends with ME and Ugly starts with You.
sad|It's sad to be happy alone in Life.
sad|It hurts when you have someone in your heart but can't have in your arms.
sad|He taught me how to love, but not how to stop.
angry|Anger is one letter short of danger.
sad|Smile and no one will see how broken you are inside.
happy|Your smile is what gets me throw the roughest days.
angry|Do you ever have the urge to reach out and choke someone?
sad|When people can walk away from you, let them walk. Your destiny is never tied to anybody who left.
sad|Its better to be lonely then to be Love by wrong Girl..
sad|I feel like I'm waiting for something that isn't going to happen.
happy|Nothing can beat a bright smile and a little bit of confidence.
calm|Don't ever mistake my silence for ignorance, my calmness for acceptance or my kindness for weakness. Compassion and tolerance are not a sign of weakness, but a sign of strength. 
sad|People say never give up, but sometimes, giving up is the best option because, you realise you're just wasting your time.
calm|The mind is like a parachute. It works well when it is open.
sad|The reason it hurts so much to separate is because our souls are connected.
angry|Nobody makes you angry, you decide to use anger as a response.
sad|Sometimes you hurt the ones who love you most.Sometimes You hold the one's who leave you lost.And sometimes you learn but it' s too late it's too late!!!!
angry|I like to think that I actually mean something to you.
happy|Whether you are old, young, rich, or poor, all of us can smile. But why smile? There are many reasons to smile aside from being happy. A smile actually has many benefits.
angry|I didn't say it was your fault. I said I was blaming you.
calm|If you would be truly happy, love one another. Meet hatred with love and forgiveness.
angry|Some friends are like pennies. Two-faced & worthless.
calm|Always do the best you can for whoever is around you because tomorrow either THEY MAY BE GONE or YOU MAY BE GONE.
happy|A big smile makes your brain feel good.
sad|You have a place in my heart no one else ever could have.
angry|Sometimes I keep my feeling to myself because it's hard for others to understand.
sad|I'll follow my brain even though it might be against my heart...
happy|Every day may not be good, but there's something good in every day.
sad|I hate getting flashbacks from things I don't want to remember.
sad|Don't cry over someone who wouldn't cry over you.
sad|I fought to keep your love,you didn't fight to keep mine.That's the difference between you and me.
angry|Speak when you are angry and you will make the best speech you will ever regret.
angry|Anger is our natural defense against pain. So when I say I hate you, it really means you hurt me.
happy|The greatest pleasure people can feel, is giving happiness to others.
calm|Patience is not simply the ability to wait ' it's how we behave while we're waiting.
happy|Find someone who knows how to make you smile.
angry|Getting angry is actually punishing yourself for the mistakes of others. That's why I don't care.
angry|Don't talk to me only when you need me, I am not here for entertainment.
angry|What goes around comes around, that's what people say. So all the pain you caused me will come back to you someday.
angry|What makes you think I'm not happy?? I am just a ray of freaking sunshine.
sad|When you get hurt in love, there are very few things that actually help get over the pain.
angry|You can't break me because you didn't make me ,????
happy|Life is too short to spend time with people who suck the happiness out of you.
sad|One of the keys to happiness is a bad memory.
sad|Don't keep allowing the same things to upset you. Life's too short to live that way.
angry|I stopped explaining myself when I realized people only understand from their level of perception.
sad|Feeling empty inside
happy|Being happy doesn't mean you're perfect. It just means you've decided to look beyond the imperfections.
angry|Fuck you very much.
calm|Patience is a conquering virtue.
happy|Think of the people you know who have great smiles. These smiles are warm, cheerful, and magnetic. How do those smiles make you feel? Happy? Hopeful? Special? A good smile can be really contagious to those who see it. If we all smiled a little bit more, maybe there would be a little more happiness in the world. Send some smile quotes to your loved one!
happy|Being happy doesn't mean that everything is perfect. It means that you've decided to look beyond the imperfections.
angry|No matter how long you know someone, they eventually show their true colors.
sad|Some say its painful to wait someone. Some say its painful to forget someone. But the worst pain comes when you don't know whether to wait or forget
calm|Keep a tight security on the gate of your mind so that only positive thoghts are allowed to enter & only word of wisdom are allowed to exit.
sad|The saddest thing about betrayal is that it never comes from your enemies.
happy|You make me smile more than anyone else in the world.
sad|For some moments in life there are no words.
calm|If life is not smiling at you, give it a good tickling.
happy|Smile even when nobody is watching.
angry|A person who has lots of anger inside, definitely loves people more than anyone else can. because if red color indicates anger then it indicates love too'
sad|The walls we build around us to keep sadness out also keeps out the joy.
happy|The great pleasure in life is doing what people say you cannot do.
angry|If someone treats you like shit, just remember that there is something wrong with them, not you.
calm|Keep calm and believe in dreams.
calm|A Solution for every Problem A light for every Shadow A plan for every Tomorrow A Joy for every Sorrow.
calm|Keep Calm and never stop dreaming.
angry|You can't trust anybody these days'you think you have a good friend till you turn around and realize they have the knife 6 inches deep in your back.
angry|The more I get to know people, the more I like dogs.
sad|If it's not a happy ending then it's not the ending at all.
calm|Wise to resolve, and patient to perform.
sad|Nothing hurts more than being disappointed by the person you thought would never hurt you.
sad|Good things take time
happy|Every smile you make can make you a day younger.
sad|Please BURN my sad memories.
calm|They sicken of the calm who know the storm.
happy|Think big thoughts but relish small pleasures.
calm|Remind yourself that you don't have to do what everyone else is doing. be special, be different, just be yourself.
calm|An impatient person plays differently than a more patient person.
happy|We must laugh before we are happy, for fear of dying without having laughed at all.
calm|Love and fault-finding never go together. The more you love, the less you judge.
happy|I feel like I've been split open and stuffed with sunshine.
calm|He who rides the sea of the Nile must have sails woven of patience.
sad|Sometimes when I say "I'm okay," I want someone to look me in the eyes, hug me tight, and say, "I know you're not."
sad|Isn't it sad when you get hurt so much, you can finally say "I'm used to it"
sad|If you could feel what I feel, you'd be in pain.
happy|Never underestimate the power of your smile.
calm|Patience and perseverance have a magical effect before which difficulties disappear and obstacles vanish.
calm|Patience is the ability to count down before you blast off.
calm|The eternal silence of these infinite spaces frightens me. 
angry|I just don't care if anyone doesn't like me, I wasn't put on earth to entertain everyone.??????
happy|Be believing, be happy, don't get discouraged. Things will work out.
calm|Best Sayings about Patience and How to Keep Clam.
angry|Sometimes one middle finger isn't enough to let someone know how you feel. That's why you have two hands.
angry|I can't find any quote that shows how much MAD I am now.
angry|Don't make so many promises when you can't even keep one.
angry|You can't trust anybody these days'you think you have a good friend till you turn around and realize they have the knife 6 inches deep in your back.
angry|has been trying so hard to make it work and just as you think that its is all getting back on track, one tiny thing completely ruins it!!!
angry|Don't put words into my mouth. I have got plenty to say. Don't tell me how to live my life, I do things my way.
happy|Happiness depends on your mindset and attitude.
angry|I am so tired of fake friends and liar.
angry|If you show me you don't give a fuck, I'll show you that I'm better at it,
calm|Whoever's calm and sensible is insane!
sad|I'm slowly learning not to let my happiness depend on other people.
calm|The only order in the universe is just a cycle of calm and chaos. 
sad|Never expect things to happen. Its better to feel surprised,than to feel disappointed
angry|Hurt me with the truth but never comfort me with a lie.
angry|Does it mean I have anger issues when i want to randomly punch people in the face?
angry|Expect more from yourself than from others, because expectation from others will just hurt you.
sad|When someone stabs you it's not your fault that you feel pain.
sad|I'm not living, I'm just surviving!
sad|I could make you happy, too, if only you'd give me a chance.
calm|Best way to deal with haters: Keep calm and stay classy!
calm|He that can have patience can have what he will.
angry|Once I lose respect for you, it's gone.. I've never re-respect anyone.
sad|It hurts when you have someone in your heart but can't have in your arms….
happy|I hope you always find a reason to smile.
calm|Happy, calm children learn best. 
calm|Saying nothing sometimes says the most. 
calm|Great works are performed not by strength but by perseverance.
sad|Sometimes it's not the butterflies that tell you you're in love. But the pain.
angry|I just don't care if anyone doesn't like me. I wasn't put on earth to entertain everyone.
calm|Nowadays, 'Cool' means- 'I really don' care.'
calm|Life becomes sweet in the measure in which we understand others.
sad|Never be sad for what is over,just be glad that it was once yours… sad whatsapp status
sad|How did I go from being so happy, to so sad…
happy|Being happy doesn't mean that everything is perfect. It means that you've decided to look beyond the imperfections.
calm|If you face God in prayer and silence, God will speak to you. Then you will know that you are nothing. It is only when you realize your nothingness, your emptiness, that God can fill you with Himself. Souls of prayer are souls of great silence. Mother Teresa
calm|I'm cool but Summer made me hot!Totally available!! Please disturb me!
angry|People change, things go wrong, shit happens, but life goes on.
sad|Sometimes I don't even understand myself.
happy|Some people might even find your smile attractive. An easygoing, happy demeanor can be attractive to most of us. And the best part of smiling is that it does not cost a thing. Smiling is free, so why not do it considering all of the benefits?
happy|Every day may not be good, but there's something good in every day.
sad|BEING IGNORED, worst feeling ever.
happy|The only time you fail is when you fall down and stay down.
angry|People do not hurt us, our hopes from them hurt us.
angry|I'm sarcastic and I have a smart-ass attitude.. It's a natural defense against drama, bullshit, and stupidity.
happy|LOVE. HAPPINESS. FRIENDSHIP. Which part of my life are you?
angry|You think that you have destroyed me but really you just made me that much stronger.
angry|If I delete your number, you're basically deleted from my life.
happy|The smile of God is victory.
sad|One of the hardest things in life is watching the person you love, love someone else.
sad|My sadness has become an addiction when I'm not sad, I feel lost.I start to panic trying to find my way back which leads me back to my original state,..
happy|The greatest pleasure people can feel, is giving happiness to others.
angry|is so tired of listening to peoples bullshit, so I am permanently off line go find someone else to listen to you bull crap
happy|To be happy means not only gain happiness, but also to feel it.
sad|It's never the tear that measure the PAIN, sometimes its the SMILE we fake.
angry|When I truly care for someone, their mistakes never change my feelings because its mind that gets angry but heart sill cares.
sad|You just can't please everybody.
sad|Sometimes It's better to be alone…No one can hurt you.
angry|Don't chat with me just when you're bored. Bitch please! My name is not Adam Lambert. I'm not here for your entertainment.
sad|Some people are like clouds. When they go away, it's a brighter day.
sad|The biggest problem is: I still care
sad|Sometimes we know that we cannot change the situation but we cannot make our heart understand. It keeps aching.
calm|Be like a duck. Calm on the surface, but always paddling like the dickens underneath.
angry|I don't allow you to treat me poorly just because I love you.
happy|A table, a chair, a bowl of fruit and a violin; what else does a man need to be happy?
calm|Let your wings of forgiveness. Flutter and take you into a garden where the flowers of peace blossom.
sad|Ppl step on feet and say sorry but sometimes they walk on heart and yet dey dnt realise
angry|When I am mad; even the demons run for cover.
